codigo,descricao,cod_descricao
11565,Lista Tríplice,11565:Lista Tríplice
11102,Morte Do Agente,11102:Morte Do Agente
9947,Motim De Presos,9947:Motim De Presos
11271,Motim E Revolta,11271:Motim E Revolta
10176,Normatizações,10176:Normatizações
12770,Obras Públicas,12770:Obras Públicas
2364,Plano De Saúde,2364:Plano De Saúde
12802,Planos Decenais,12802:Planos Decenais
10877,Policiais Civis,10877:Policiais Civis
11905,Prova Subjetiva,11905:Prova Subjetiva
12419,Provas Em Geral,12419:Provas Em Geral
7798,Quanto À Carga,7798:Quanto À Carga
10452,Reivindicação,10452:Reivindicação
5922,Retido Na Fonte,5922:Retido Na Fonte
5937,Retido Na Fonte,5937:Retido Na Fonte
11283,Rigor Excessivo,11283:Rigor Excessivo
9653,Rixa (Art. 137),9653:Rixa (Art. 137)
10082,Serviço Postal,10082:Serviço Postal
10103,Terreno Aldeado,10103:Terreno Aldeado
9534,Transformação,9534:Transformação
10469,Vaga De Garagem,10469:Vaga De Garagem
2540,Vale Transporte,2540:Vale Transporte
10941,Viagem Nacional,10941:Viagem Nacional
1966, Portador De Hiv,1966: Portador De Hiv
8893,Atos Processuais,8893:Atos Processuais
7694,Atos Unilaterais,7694:Atos Unilaterais
10248,Auxílio-Funeral,10248:Auxílio-Funeral
6008,Base De Cálculo,6008:Base De Cálculo
10875,Base De Cálculo,10875:Base De Cálculo
10893,Base De Cálculo,10893:Base De Cálculo
5010,Bolsa De Valores,5010:Bolsa De Valores
12600,Candidato Eleito,12600:Candidato Eleito
11633,Cargo - Prefeito,11633:Cargo - Prefeito
11638,Cargo - Vereador,11638:Cargo - Vereador
5988,Carta De Fiança,5988:Carta De Fiança
9851,Contra As Marcas,9851:Contra As Marcas
3651,Crimes Agrários,3651:Crimes Agrários
10864,Crimes Hediondos,10864:Crimes Hediondos
3664,Crimes Militares,3664:Crimes Militares
6009,Crédito Prêmio,6009:Crédito Prêmio
1849,Culpa Recíproca,1849:Culpa Recíproca
5571,Dano Qualificado,5571:Dano Qualificado
9704,Dano Qualificado,9704:Dano Qualificado
11172,Dano Qualificado,11172:Dano Qualificado
12364,Debate Eleitoral,12364:Debate Eleitoral
4368,Denúncia/Queixa,4368:Denúncia/Queixa
10121,Desapropriação,10121:Desapropriação
12755,Direito Coletivo,12755:Direito Coletivo
10227,Direito De Greve,10227:Direito De Greve
10556,Exclusão - Icms,10556:Exclusão - Icms
11052,Execução Penal,11052:Execução Penal
11320,Falsa Identidade,11320:Falsa Identidade
7947,Fatos Jurídicos,7947:Fatos Jurídicos
10093,Foro / Laudêmio,10093:Foro / Laudêmio
10883,Fruição / Gozo,10883:Fruição / Gozo
9675,Furto (Art. 155),9675:Furto (Art. 155)
5356,Grupo Econômico,5356:Grupo Econômico
1661,Horas In Itinere,1661:Horas In Itinere
11270,Insubordinação,11270:Insubordinação
10616,Legítima Defesa,10616:Legítima Defesa
11111,Legítima Defesa,11111:Legítima Defesa
4973,Letra De Câmbio,4973:Letra De Câmbio
10357,Licença Prêmio,10357:Licença Prêmio
10261,Licença-Prêmio,10261:Licença-Prêmio
8866,Litisconsórcio ,8866:Litisconsórcio 
10079,Loterias/Sorteio,10079:Loterias/Sorteio
3589,Motim De Presos ,3589:Motim De Presos 
12495,Não Padronizado,12495:Não Padronizado
10765,Número De Vagas,10765:Número De Vagas
12872,Outras Licenças,12872:Outras Licenças
10804,Perda Do Mandato,10804:Perda Do Mandato
5754,Pessoas Naturais,5754:Pessoas Naturais
6233,Planos De Saúde,6233:Planos De Saúde
12486,Planos De Saúde,12486:Planos De Saúde
10050,Pós-Graduação,10050:Pós-Graduação
12834,Pós-Graduação,12834:Pós-Graduação
6145,Reajuste De 147%,6145:Reajuste De 147%
10233,Redistribuição,10233:Redistribuição
11908,Reserva De Vagas,11908:Reserva De Vagas
6178,Restabelecimento,6178:Restabelecimento
10253,Restabelecimento,10253:Restabelecimento
10361,Restabelecimento,10361:Restabelecimento
9678,Roubo (Art. 157),9678:Roubo (Art. 157)
3387,Seguida De Morte,3387:Seguida De Morte
9643,Seguida De Morte,9643:Seguida De Morte
10266,Serviço Militar,10266:Serviço Militar
10705,Subteto Salarial,10705:Subteto Salarial
5969,Taxa Judiciária,5969:Taxa Judiciária
10094,Terras Devolutas,10094:Terras Devolutas
9595,Troca Ou Permuta,9595:Troca Ou Permuta
10095,Águas Públicas,10095:Águas Públicas
10702,"Índice De 3,17%","10702:Índice De 3,17%"
11922,Órgão Especial,11922:Órgão Especial
11336,Abandono De Cargo,11336:Abandono De Cargo
11135,Abandono De Posto,11135:Abandono De Posto
3474,Abandono Material,3474:Abandono Material
9757,Abandono Material,9757:Abandono Material
9965,Abandono Material,9965:Abandono Material
10614,Abolitio Criminis,10614:Abolitio Criminis
11089,Abolitio Criminis,11089:Abolitio Criminis
2663,Abono Pecuniário,2663:Abono Pecuniário
1663,Adicional Noturno,1663:Adicional Noturno
7671,Adoção De Maior,7671:Adoção De Maior
9973,Adoção Nacional,9973:Adoção Nacional
9988,Anistia Política,9988:Anistia Política
10330,Anistia Política,10330:Anistia Política
11786,Atos Executórios,11786:Atos Executórios
10854,Auditores Fiscais,10854:Auditores Fiscais
12893,Ausência De Vaga,12893:Ausência De Vaga
10032,Colação De Grau,10032:Colação De Grau
9621,Comandita Simples,9621:Comandita Simples
11567,Concurso Público,11567:Concurso Público
11832,Conselho Do Idoso,11832:Conselho Do Idoso
10700,Contagem Em Dobro,10700:Contagem Em Dobro
9755,Contra A Família,9755:Contra A Família
1976,Contrato Suspenso,1976:Contrato Suspenso
10837,Corrupção Ativa,10837:Corrupção Ativa
11352,Corrupção Ativa,11352:Corrupção Ativa
3631,Crimes De Tortura,3631:Crimes De Tortura
3654,Crimes Eleitorais,3654:Crimes Eleitorais
11429,Crimes Eleitorais,11429:Crimes Eleitorais
11897,Crédito Especial,11897:Crédito Especial
10924,Depósito Elisivo,10924:Depósito Elisivo
12480,Direito Da Saúde,12480:Direito Da Saúde
10437,Direito De Imagem,10437:Direito De Imagem
10443,Direito De Imagem,10443:Direito De Imagem
11428,Direito Eleitoral,11428:Direito Eleitoral
1146,Direito Marítimo,1146:Direito Marítimo
10088,Domínio Público,10088:Domínio Público
5977,Energia Elétrica,5977:Energia Elétrica
10075,Energia Elétrica,10075:Energia Elétrica
9909,Estatuto Do Idoso,9909:Estatuto Do Idoso
11963,Explosão Culposa,11963:Explosão Culposa
11964,Explosão Culposa,11964:Explosão Culposa
3542,Falsa Identidade ,3542:Falsa Identidade 
9824,Falsa Identidade ,9824:Falsa Identidade 
3582,Fraude Processual,3582:Fraude Processual
9940,Fraude Processual,9940:Fraude Processual
2019,Fruição / Gozo ,2019:Fruição / Gozo 
12367,Fundo Partidário,12367:Fundo Partidário
11165,Furto Qualificado,11165:Furto Qualificado
5947,Icms/Importação,5947:Icms/Importação
10676,Imissão Na Posse,10676:Imissão Na Posse
10097,Imóvel Funcional,10097:Imóvel Funcional
11961,Incêndio Culposo,11961:Incêndio Culposo
11962,Incêndio Culposo,11962:Incêndio Culposo
10842,Lesão Levíssima,10842:Lesão Levíssima
11239,Lesão Levíssima,11239:Lesão Levíssima
9641,Lesões Corporais,9641:Lesões Corporais
10841,Lesões Corporais,10841:Lesões Corporais
10416,Limites Do Objeto,10416:Limites Do Objeto
12064,Meios Processuais,12064:Meios Processuais
11844,Minorias Étnicas,11844:Minorias Étnicas
10153,Moeda Estrangeira,10153:Moeda Estrangeira
11611,Nome Do Candidato,11611:Nome Do Candidato
4980,Nota Promissória,4980:Nota Promissória
7953,Partido Político,7953:Partido Político
10740,Partido Político,10740:Partido Político
11086,Penas Acessórias,11086:Penas Acessórias
12859,Período Integral,12859:Período Integral
12881,Plano De Carreira,12881:Plano De Carreira
10383,Prazo De Validade,10383:Prazo De Validade
12804,Processo Seletivo,12804:Processo Seletivo
10375,Prova De Títulos,10375:Prova De Títulos
7627,Pulsos Excedentes,7627:Pulsos Excedentes
2449,Reajuste Salarial,2449:Reajuste Salarial
10106,Recursos Minerais,10106:Recursos Minerais
10762,Referendo Popular,10762:Referendo Popular
10406,Registro Sindical,10406:Registro Sindical
11296,Reunião Ilícita,11296:Reunião Ilícita
11149,Roubo E Extorsão,11149:Roubo E Extorsão
10851,Roubo Qualificado,10851:Roubo Qualificado
11161,Roubo Qualificado,11161:Roubo Qualificado
12009,Roubo Qualificado,12009:Roubo Qualificado
8823,Saldo De Salário,8823:Saldo De Salário
2461,Salário Família,2461:Salário Família
10249,Salário-Família,10249:Salário-Família
2478,Seguro Desemprego,2478:Seguro Desemprego
10181,Seguro Desemprego,10181:Seguro Desemprego
6049,Servidores Ativos,6049:Servidores Ativos
12915,Sistema Prisional,12915:Sistema Prisional
6181,Tempo De Serviço,6181:Tempo De Serviço
10276,Tempo De Serviço,10276:Tempo De Serviço
10354,Tempo De Serviço,10354:Tempo De Serviço
10102,Terras Indígenas,10102:Terras Indígenas
12731,Transação Penal,12731:Transação Penal
4862,Transporte Aéreo,4862:Transporte Aéreo
7657,Tutela E Curatela,7657:Tutela E Curatela
11154,Usura Pecuniária,11154:Usura Pecuniária
10085,Água E/Ou Esgoto,10085:Água E/Ou Esgoto
10703,"Índice De 11,98%","10703:Índice De 11,98%"
11233,Abandono De Pessoa,11233:Abandono De Pessoa
10919,Aborto Qualificado,10919:Aborto Qualificado
5842,Abuso De Incapazes,5842:Abuso De Incapazes
9714,Abuso De Incapazes,9714:Abuso De Incapazes
10186,Agentes Políticos,10186:Agentes Políticos
9661,Ameaça (Art. 147),9661:Ameaça (Art. 147)
9583,Arrendamento Rural,9583:Arrendamento Rural
12218,Atos De Terrorismo,12218:Atos De Terrorismo
10596,Auxílio-Invalidez,10596:Auxílio-Invalidez
10247,Auxílio-Reclusão,10247:Auxílio-Reclusão
10677,Busca E Apreensão,10677:Busca E Apreensão
10768,Campanha Eleitoral,10768:Campanha Eleitoral
11632,Cargo - Governador,11632:Cargo - Governador
6053,Cargo Em Comissão,6053:Cargo Em Comissão
10693,Cargo Em Comissão,10693:Cargo Em Comissão
11734,Cautelar Inominada,11734:Cautelar Inominada
11319,Cheques Sem Fundos,11319:Cheques Sem Fundos
10824,Coação Eleitoral,10824:Coação Eleitoral
11686,Comitê Financeiro,11686:Comitê Financeiro
10605,Competência Do Mp,10605:Competência Do Mp
12027,Composição Civil,12027:Composição Civil
6043,Construção Civil,6043:Construção Civil
11114,Conversão Da Pena,11114:Conversão Da Pena
3568,Corrupção Ativa ,3568:Corrupção Ativa 
3634,Crimes De Imprensa,3634:Crimes De Imprensa
6010,Crédito Presumido,6010:Crédito Presumido
12497,Curativos/Bandagem,12497:Curativos/Bandagem
10040,Currículo Escolar,10040:Currículo Escolar
10543,Depósito Judicial,10543:Depósito Judicial
11327,Desacato A Militar,11327:Desacato A Militar
11255,Desafio Para Duelo,11255:Desafio Para Duelo
10935,Desclassificação,10935:Desclassificação
4670,Desenho Industrial,4670:Desenho Industrial
10815,Desordem Eleitoral,10815:Desordem Eleitoral
11937,Desvio De Função,11937:Desvio De Função
1929,Dirigente Sindical,1929:Dirigente Sindical
10259,Dirigente Sindical,10259:Dirigente Sindical
10271,Doação De Sangue,10271:Doação De Sangue
11137,Dormir Em Serviço,11137:Dormir Em Serviço
5841,Duplicata Simulada,5841:Duplicata Simulada
9713,Duplicata Simulada,9713:Duplicata Simulada
12793,Educação Básica,12793:Educação Básica
9984,Em Comum / De Fato,9984:Em Comum / De Fato
12848,Evasão E Abandono,12848:Evasão E Abandono
10170,Exame Da Ordem Oab,10170:Exame Da Ordem Oab
6000,Expedição De Cnd,6000:Expedição De Cnd
3422,Extorsão Indireta,3422:Extorsão Indireta
11157,Extorsão Indireta,11157:Extorsão Indireta
9942,Favorecimento Real,9942:Favorecimento Real
11369,Favorecimento Real,11369:Favorecimento Real
5564,Furto Privilegiado,5564:Furto Privilegiado
9697,Furto Privilegiado,9697:Furto Privilegiado
3417,Furto Qualificado ,3417:Furto Qualificado 
5609,Hipoteca Marítima,5609:Hipoteca Marítima
3370,Homicídio Simples,3370:Homicídio Simples
9636,Homicídio Simples,9636:Homicídio Simples
10845,Homicídio Simples,10845:Homicídio Simples
6003,Incentivos Fiscais,6003:Incentivos Fiscais
11911,Juizados Especiais,11911:Juizados Especiais
10161,Juros Progressivos,10161:Juros Progressivos
10054,Material Didático,10054:Material Didático
12856,Material Didático,12856:Material Didático
11984,Medidas Protetivas,11984:Medidas Protetivas
10872,Nao Cumulatividade,10872:Nao Cumulatividade
6213,Normas Do Mercosul,6213:Normas Do Mercosul
11802,Ordem Urbanística,11802:Ordem Urbanística
7714,Pagamento Indevido,7714:Pagamento Indevido
9948,Patrocínio Infiel,9948:Patrocínio Infiel
6029,Perdimento De Bens,6029:Perdimento De Bens
10787,Pesquisa Eleitoral,10787:Pesquisa Eleitoral
11648,Pesquisa Eleitoral,11648:Pesquisa Eleitoral
9981,Pessoas Jurídicas,9981:Pessoas Jurídicas
10561,Pis - Importação,10561:Pis - Importação
10240,Posse E Exercício,10240:Posse E Exercício
4355,Prisão Preventiva,4355:Prisão Preventiva
11860,Produto Impróprio,11860:Produto Impróprio
11867,Produto Impróprio,11867:Produto Impróprio
11811,Práticas Abusivas,11811:Práticas Abusivas
3521,Quadrilha Ou Bando,3521:Quadrilha Ou Bando
11824,Recursos Hídricos,11824:Recursos Hídricos
2435,Rescisão Indireta,2435:Rescisão Indireta
10352,Reserva Remunerada,10352:Reserva Remunerada
6098,Rural (Art. 48/51),6098:Rural (Art. 48/51)
1721,Salário In Natura,1721:Salário In Natura
2468,Salário Por Safra,2468:Salário Por Safra
5194,Seguros Marítimos,5194:Seguros Marítimos
3641,Sigilo Telefônico,3641:Sigilo Telefônico
9898,Sigilo Telefônico,9898:Sigilo Telefônico
8807,Sócio / Acionista,8807:Sócio / Acionista
10092,Taxa De Ocupação,10092:Taxa De Ocupação
10101,Taxa De Ocupação,10101:Taxa De Ocupação
10091,Terreno De Marinha,10091:Terreno De Marinha
7633,Trabalhador Avulso,7633:Trabalhador Avulso
10692,Tribunal De Contas,10692:Tribunal De Contas
9192,Tutela Provisória,9192:Tutela Provisória
7672,União Homoafetiva,7672:União Homoafetiva
10505,Variação Cambial,10505:Variação Cambial
9978,Viagem Ao Exterior,9978:Viagem Ao Exterior
5301,Vigia E Vigilantes,5301:Vigia E Vigilantes
1965, Empregado Público,1965: Empregado Público
3391,Abandono De Incapaz,3391:Abandono De Incapaz
11181,Abuso De Radiação,11181:Abuso De Radiação
10621,Aplicação Da Pena,10621:Aplicação Da Pena
11081,Aplicação Da Pena,11081:Aplicação Da Pena
6020,Arrolamento De Bens,6020:Arrolamento De Bens
11847,Assistência Social,11847:Assistência Social
10267,Atividade Política,10267:Atividade Política
5279,Atleta Profissional,5279:Atleta Profissional
12645,Autos Suplementares,12645:Autos Suplementares
10246,Auxílio-Natalidade,10246:Auxílio-Natalidade
10306,Auxílio-Transporte,10306:Auxílio-Transporte
9519,Benefício De Ordem,9519:Benefício De Ordem
11921,Cargos De Direção,11921:Cargos De Direção
7772,Cartão De Crédito,7772:Cartão De Crédito
9585,Cartão De Crédito,9585:Cartão De Crédito
4718,Cessão De Crédito,4718:Cessão De Crédito
11974,Cláusulas Abusivas,11974:Cláusulas Abusivas
11837,Comércio Ambulante,11837:Comércio Ambulante
11821,Conselhos Tutelares,11821:Conselhos Tutelares
10138,Controle De Preços,10138:Controle De Preços
11051,Correição Parcial,11051:Correição Parcial
11353,Corrupção Passiva,11353:Corrupção Passiva
12162,Cremação/Traslado,12162:Cremação/Traslado
3632,Crimes De Trânsito,3632:Crimes De Trânsito
3661,Crimes Falimentares,3661:Crimes Falimentares
10327,Curso De Formação,10327:Curso De Formação
10377,Curso De Formação,10377:Curso De Formação
9855,De Responsabilidade,9855:De Responsabilidade
10087,Defensoria Pública,10087:Defensoria Pública
10860,Depositário Infiel,10860:Depositário Infiel
9926,Desacato (Art. 331),9926:Desacato (Art. 331)
11328,Desacato A Superior,11328:Desacato A Superior
10296,Descontos Indevidos,10296:Descontos Indevidos
11129,Deserção Especial,11129:Deserção Especial
10785,Direito De Resposta,10785:Direito De Resposta
11593,Direito De Resposta,11593:Direito De Resposta
864,Direito Do Trabalho,864:Direito Do Trabalho
14,Direito Tributário,14:Direito Tributário
9989,Direitos Indígenas,9989:Direitos Indígenas
11725,Direitos Políticos,11725:Direitos Políticos
12796,Educação Especial,12796:Educação Especial
12832,Educação Superior,12832:Educação Superior
12820,Eja - Ensino Médio,12820:Eja - Ensino Médio
9786,Epidemia (Art. 267),9786:Epidemia (Art. 267)
11357,Excesso De Exação,11357:Excesso De Exação
11981,Exploração Sexual,11981:Exploração Sexual
4832,Extravio De Bagagem,4832:Extravio De Bagagem
12873,Faltas Justificadas,12873:Faltas Justificadas
3584,Favorecimento Real ,3584:Favorecimento Real 
5844,Fraude No Comércio,5844:Fraude No Comércio
9716,Fraude No Comércio,9716:Fraude No Comércio
10326,Ingresso E Concurso,10326:Ingresso E Concurso
11967,Inundação Culposa,11967:Inundação Culposa
11968,Inundação Culposa,11968:Inundação Culposa
10287,Jornada De Trabalho,10287:Jornada De Trabalho
12866,Jornada De Trabalho,12866:Jornada De Trabalho
11240,Lesão Privilegiada,11240:Lesão Privilegiada
11389,Liberdade Assistida,11389:Liberdade Assistida
9609,Locação De Móvel,9609:Locação De Móvel
5009,Mercado De Capitais,5009:Mercado De Capitais
10871,Não Cumulatividade,10871:Não Cumulatividade
10873,Não Cumulatividade,10873:Não Cumulatividade
10874,Não Cumulatividade,10874:Não Cumulatividade
10827,Ocultação De Urna,10827:Ocultação De Urna
11134,Omissão De Oficial,11134:Omissão De Oficial
3392,Omissão De Socorro,3392:Omissão De Socorro
11142,Omissão De Socorro,11142:Omissão De Socorro
10529,Partidos Políticos,10529:Partidos Políticos
11747,Partidos Políticos,11747:Partidos Políticos
3590,Patrocínio Infiel ,3590:Patrocínio Infiel 
2273,Pis - Indenização,2273:Pis - Indenização
11841,Política Agrícola,11841:Política Agrícola
11839,Posturas Municipais,11839:Posturas Municipais
10632,Prisão Temporária,10632:Prisão Temporária
10795,Quociente Eleitoral,10795:Quociente Eleitoral
12225,Reajuste Contratual,12225:Reajuste Contratual
12488,Reajuste Contratual,12488:Reajuste Contratual
10220,Regime Estatutário,10220:Regime Estatutário
10005,Registro De Empresa,10005:Registro De Empresa
7724,Registros Públicos,7724:Registros Públicos
10666,Regularidade Formal,10666:Regularidade Formal
11113,Reparação Do Dano,11113:Reparação Do Dano
10047,Residência Médica,10047:Residência Médica
11143,Retenção Indevida,11143:Retenção Indevida
6037,Salário-Educação,6037:Salário-Educação
2135,Sentença Normativa,2135:Sentença Normativa
6050,Servidores Inativos,6050:Servidores Inativos
10792,Sigilo Na Votação,10792:Sigilo Na Votação
12808,Taxa De Inscrição,12808:Taxa De Inscrição
12912,Taxa De Inscrição,12912:Taxa De Inscrição
12913,Taxa De Inscrição,12913:Taxa De Inscrição
12914,Taxa De Inscrição,12914:Taxa De Inscrição
12416,Tutela De Urgência,12416:Tutela De Urgência
6097,Urbana (Art. 48/51),6097:Urbana (Art. 48/51)
10790,Uso De Bem Público,10790:Uso De Bem Público
11980,Usucapião Conjugal,11980:Usucapião Conjugal
2546,Verbas Rescisórias,2546:Verbas Rescisórias
3475,Abandono Intelectual,3475:Abandono Intelectual
9758,Abandono Intelectual,9758:Abandono Intelectual
9966,Abandono Intelectual,9966:Abandono Intelectual
12868,Absenteísmo Docente,12868:Absenteísmo Docente
2569,Acidente De Trabalho,2569:Acidente De Trabalho
8809,Acidente De Trabalho,8809:Acidente De Trabalho
10571,Acidente De Trabalho,10571:Acidente De Trabalho
9974,Adoção De Criança,9974:Adoção De Criança
10202,Afastamento Do Cargo,10202:Afastamento Do Cargo
10208,Afastamento Do Cargo,10208:Afastamento Do Cargo
